# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,174.85504780872495,59.0,1.0664693867073582,0.9376734226637509,0.0,0.0
 0.05258718895896339,0.004148118663908581,0.07888078343844508,1.5,174.85504780872495,59.660243236217056,1.0664693867073582,0.9376734226637509,0.0,0.0
 0.0755339629101977,0.008558069329378684,0.19218172780374165,4.937554385905391,174.59358061333245,60.32048647243411,0.879042668483518,1.1376012062362704,-11.394507827033157,-496.5625168595972
 0.09390884872267051,0.013228307802626122,0.2541642174493023,3.3732176775480776,174.36491662363886,60.980729708651175,0.7319238895316855,1.3662622771335424,-12.444376091762306,-57.13604293619624
 0.11002203988001383,0.01815727388903903,0.3058963329040266,3.2105443887288763,174.16363967975113,61.64097294486823,0.6148661828870149,1.6263701400923454,-12.49143896589401,-2.9207668221732814
 0.12474880029732148,0.023343394763431495,0.35215626026600294,3.141215450725283,173.98546620865758,62.30121618108529,0.5205924732330409,1.9208883174773725,-12.098619522875413,26.673853032669317
 0.13852818606760547,0.028785087502771683,0.39491547954739015,3.103129558474212,173.82696426595732,62.96145941730234,0.4438386135442223,2.253071205352357,-11.502830775090539,43.237685461258245
 0.15161521695661775,0.0344807610192034,0.43521510453633455,3.079355839434864,173.68535217608763,63.62170265351941,0.380733060359101,2.626512126519344,-10.820795875753351,52.115327389485735
 0.16417230289348392,0.04042881755602474,0.4736812797751528,3.0633042914746613,173.55835167230308,64.28194588973646,0.3283856362879834,3.0452001838564975,-10.113851607216615,56.29843357695176
 0.1763096780479104,0.04662765386003672,0.5107229714120913,3.0518700432053065,173.44407908472658,64.94218912595352,0.2846093575118846,3.5135879183390606,-9.414934128885855,57.58390668808375
 0.18810575413993333,0.05307566211082957,0.5466231482817663,3.043399906003688,173.34096356122814,65.60243236217057,0.2477288024733746,4.036672320762856,-8.74151054079442,57.088779593990225
 0.19961835364028774,0.059771230665088465,0.5815861616703313,3.0369347415836607,173.24768480310527,66.26267559838763,0.2164458852714682,4.620092448261568,-8.102319386687986,55.521010184255815
 0.21089135379532575,0.06671274465843789,0.6157645611534207,3.0318813991867786,173.16312509412447,66.9229188346047,0.18974439774231006,5.270247827596417,-7.501082925384224,53.33420145790224
 0.22195883476657413,0.07389858649640303,0.6492752828428491,3.0278544662949134,173.08633193831403,67.58316207082176,0.1668211691126232,5.994443063307431,-6.938630028813273,50.82031747170992
 0.23284778469799447,0.08132713625814539,0.6822099291968539,3.024593423739697,173.0164886682858,68.24340530703881,0.1470357797083368,6.801065713281628,-6.414141902395782,48.167006894215504
 0.24357992806056034,0.08899677203098164,0.7146415691378328,3.0219163912869256,172.95289110946098,68.90364854325587,0.12987338639172133,7.699806925676223,-5.925895385136498,45.49384971526821
 0.25417299907673835,0.09690587018949548,0.7466293907059496,3.0196929218414676,172.89492889363058,69.56389177947293,0.11491694072749002,8.701937187584594,-5.471710304014972,42.87567603652261
 0.26464165158435915,0.10505280562994607,0.7782219759916486,3.0178272956047314,172.8420703763163,70.22413501568998,0.1018262115928977,9.820654076751975,-5.049218825043555,40.35777084623432
 0.27499812359156656,0.1134359519683238,0.8094596627638864,3.016247883497246,172.79385037275605,70.88437825190705,0.0903217910167819,11.071525362181966,-4.6560260604827715,37.96589845336791
 0.2852527320449504,0.12205368170866242,0.8403762834547744,3.014900162344684,172.74986011675495,71.54462148812411,0.0801727957580382,12.473058854252802,-4.289803574762385,35.712966261480226
 0.29541424744117833,0.13090436638685662,0.8710004692291924,3.0137420040504916,172.70973898643135,72.20486472434116,0.07118732785630524,14.047443977930229,-3.9483412423377464,33.603485219477506
 0.30549018172347253,0.13998637669416042,0.9013566437469762,3.0127404235979207,172.67316764444237,72.86510796055822,0.06320501817960979,15.821528555822871,-3.6295732945806964,31.636564791535065
 0.31548701249946726,0.14929808258375854,0.931465791334411,3.0118692875881745,172.63986231869214,73.52535119677528,0.05609115487483439,17.828122851659373,-3.331588430028896,29.807933256942576
 0.32541035976457916,0.15883785336316927,0.9613460583960683,3.0111076699602335,172.60957000820403,74.18559443299233,0.049732027965338856,20.107766381394264,-3.0526302948827055,28.111294273348683
 0.33526512670292047,0.16860405777468798,0.9910132297012489,3.010438652765743,172.5820644442935,74.8458376692094,0.0440312136692905,22.711161393614923,-2.7910922787533647,26.539239107907427
 0.3450556129724957,0.17859506406573716,1.0204811095131276,3.0098484386268565,172.55714267177987,75.50608090542646,0.03890659189915,25.70258537658877,-2.5455091634280897,25.083852687526395
 0.3547856066703028,0.18880924005062225,1.0497618294641982,3.009325685140959,172.53462214197035,76.16632414164351,0.03428793627101212,29.164776558612104,-2.3145472144124786,23.73711188195984
 0.36445845960361595,0.19924495316496088,1.0788660994108779,3.0088609996793223,172.5143382303343,76.82656737786057,0.030114955656772996,33.20609239466356,-2.09699369730091,22.491142852210405
 0.37407714936345443,0.20990057051383232,1.1078034134506036,3.0084465516862333,172.49614210810788,77.48681061407763,0.026335698060966892,37.97127373214143,-1.8917464520367413,21.338378759355603
 0.38364433087129607,0.2207744589145268,1.1365822203521287,3.0080757721526328,172.47989891045543,78.14705385029468,0.022905236263134315,43.6581394975387,-1.6978038557233521,20.271654316835757
 0.39316237946055294,0.2318649849346258,1.1652100654977746,3.0077431184747736,172.46548615399993,78.80729708651174,0.0197845917816283,50.54438378296924,-1.5142553980839053,19.284253060718783
