# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,101.81323957973139,86.32,0.22289071502934488,4.4865036207019395,0.0,0.0
 0.12221536192997674,0.022404892037512815,0.18332304289496512,1.5,101.81323957973139,85.6147199999979,0.22289071502934488,4.4865036207019395,0.0,0.0
 0.17243827687327595,0.044602438996536875,0.4419804582048792,5.150187232300907,102.09804199578889,84.90943999999581,0.22733454192535354,4.398803593729083,5.670766349963074,112.91193186148732
 0.21070284539801343,0.06659353358822874,0.5747116834069342,3.468776215684917,102.38582767103699,84.20415999999372,0.2318981767457717,4.31223743986695,7.5209439526813044,48.352240050011744
 0.24273314620041575,0.08837907039652862,0.6801539873976434,3.2919548474175073,102.6766533674795,83.49887999999163,0.236585656878379,4.226798924307011,9.079705440065966,48.66521538466956
 0.2707519725627542,0.10995994596993361,0.7702276781447552,3.2147560209083044,102.97057734768975,82.79359999998954,0.24140117872232708,4.142481844093458,10.490231689552079,50.34208896708365
 0.29590207717741807,0.13133705891686606,0.8499810746102595,3.171096012817525,103.26765942174346,82.08831999998745,0.24634910451090042,4.059280028581359,11.812359376051553,52.56947065455163
 0.31886393127766777,0.1525113100047739,0.9221490126826284,3.1429490735934986,103.56796099559836,81.38303999998536,0.25143396955687464,3.9771873377427585,13.078280723490076,55.13149512716205
 0.34008195312612455,0.17348360226311937,0.9884188266056873,3.1232795590640214,103.87154512110472,80.67775999998327,0.2566604897117197,3.89619766222373,14.30784300603652,57.94895920685806
 0.35986556850247703,0.1942548410904165,1.0499212824429023,3.1087571542019274,104.17847654766138,79.97247999998116,0.26203356930713456,3.816304920946525,15.514425483803603,60.9889777380791
 0.37844060244242533,0.21482593436547875,1.107459256417354,3.097597245876787,104.48882177552557,79.26719999997907,0.2675583093084971,3.737503060863608,16.707653340904017,64.23825985772243
 0.3959779392534001,0.23519779256305412,1.1616278125437378,3.088756104204232,104.80264911086186,78.56191999997698,0.27324001592738606,3.6597860551499584,17.894811436815193,67.6931799113456
 0.4126106549553525,0.2553713288740274,1.212882891313128,3.0815820872459017,105.12002872257766,77.85663999997489,0.27908420953845003,3.583147902397638,19.081647122637037,71.35549642578995
 0.42844483062223543,0.27534745933037397,1.2615832283663795,3.0756471367883,105.44103270095272,77.1513599999728,0.28509663404446817,3.5075826249285855,20.27285696005149,75.23030326775135
 0.44356668264953164,0.29512710293506544,1.3080172699076515,3.0706583728933943,105.76573511810824,76.4460799999707,0.29128326660486853,3.4330842676126663,21.47239746622331,79.32497315848292
 0.4580474369881588,0.3147111817971319,1.3524211794565344,3.066408593814493,106.09421209046874,75.74079999996862,0.29765032777512157,3.359646896661616,22.683692070122543,83.64858456773358
 0.4719467634328346,0.33410062127209184,1.3949913006314882,3.0627470578806766,106.42654184306429,75.03551999996652,0.3042042920939672,3.2872645981309985,23.90977389575856,88.21160007402163
 0.4853152584372149,0.35329635010797095,1.435893032805073,3.0595614659827377,106.7628047758307,74.33023999996442,0.3109518991952653,3.215931475536801,25.15338732267462,93.02568662430453
 0.49819628032677143,0.37229930059714644,1.4752673081459788,3.056766433479095,107.1030835320203,73.62495999996233,0.3179001651377976,3.1456416500020943,26.417062179320794,98.1036184458873
 0.510627332297738,0.39111040873425684,1.5132354189367683,3.054295877731506,107.44746306856044,72.91967999996024,0.325056394510543,3.076389257026493,27.703169236557237,103.45922937497275
 0.5226411224925593,0.4097306143804235,1.5499026821854411,3.0520978520566127,107.79603072854133,72.21439999995815,0.33242819288243364,3.0081684448276005,29.013962648618456,109.10739997992087
 0.5342663888823393,0.42816086143406246,1.5853612670623458,3.0501309551131652,108.14887631588444,71.50911999995606,0.3400234794799059,2.9409733749257048,30.351613073856893,115.0640665244791
 0.5455285498233383,0.44640209800853164,1.6196924080585169,3.0483617820796174,108.50609217196408,70.80383999995396,0.3478505010342654,2.874798216551926,31.71823400065648,121.34624375900329
 0.5564502233605051,0.464455276616934,1.6529681597757737,3.0467630811357314,108.86777325461942,70.09855999995187,0.355917845311982,2.8096371484926355,33.115903109950224,127.97206440363166
 0.5670516463041352,0.4823213543643451,1.6852528044969681,3.045312397482715,109.23401721918441,69.39327999994978,0.36423445586195063,2.7454843546680063,34.546679866692074,134.9608221792089
 0.5773510157883641,0.500001293147784,1.716603993138759,3.0439910607924063,109.60492450167821,68.68799999994769,0.37280964687705853,2.682334023212039,36.0126202930926,142.3330261765323
 0.5873647701750898,0.5174960598642542,1.747073678945172,3.0427834186550142,109.9805984042829,67.9827199999456,0.3816531187168199,2.620180344293172,37.515789592631705,150.1104622190161
 0.5971078219926331,0.534806626627179,1.7767088882515745,3.041676249021013,110.36114518286503,67.27743999994351,0.3907749738932814,2.559017508304139,39.058273086150884,158.3162567956165
 0.6065937525733811,0.5519339709915845,1.8055523618490281,3.040658304625638,110.74667413666985,66.5721599999414,0.4001857337273438,2.498839702969832,40.64218586917273,166.97494985219947
 0.6158349758327563,0.5688790761883972,1.8336430926091964,3.039719956085953,111.13729770015725,65.86687999993931,0.4098963552865807,2.4396411119607198,42.26968146139194,176.11257152218775
 0.6248428769795984,0.5856429313682122,1.8610167792185293,3.0388529095847265,111.53313153677408,65.16159999993722,0.41991824901321706,2.381415912144663,43.94295964888378,185.756721817316
